GpuName,SeqLen,HeadDim,Run,Range,Action,dram__bytes_read.sum,dram__bytes_write.sum,dram__cycles_active.avg,gpu__time_duration.sum,l1tex__cycles_active.avg,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,lts__cycles_active.avg,lts__t_sector_hit_rate.pct,lts__t_sectors.sum,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,sm__cycles_active.avg,sm__cycles_elapsed.avg,sm__inst_executed.sum,sm__inst_executed_pipe_lsu.avg,sm__pipe_alu_cycles_active.avg,sm__pipe_fma_cycles_active.avg,sm__pipe_fmaheavy_cycles_active.avg,sm__pipe_fmalite_cycles_active.avg,sm__pipe_fp64_cycles_active.avg,sm__pipe_tensor_cycles_active.avg,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,smsp__inst_executed_pipe_alu.sum,smsp__inst_executed_pipe_fma.sum,smsp__inst_executed_pipe_lsu.sum,smsp__inst_executed_pipe_tensor.sum,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_elapsed,smsp__inst_executed_pipe_xu.sum,smsp__issue_active.avg.pct_of_peak_sustained_elapsed,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_membar,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__warps_issue_stalled_long_scoreboard.avg,smsp__warps_issue_stalled_math_pipe_throttle.avg,smsp__warps_issue_stalled_mio_throttle.avg,smsp__warps_issue_stalled_not_selected.avg,smsp__warps_issue_stalled_short_scoreboard.avg,smsp__warps_issue_stalled_wait.avg
l4,256,64,1,0,ampere_sgemm_64x32_sliced1x4_tn,171008.0,0.0,3562.6666666666665,13120.0,4550.931034482759,24576.0,2998.2916666666665,87.19199671097712,36485.0,27260.0,8313.0,4550.931034482759,10318.586206896553,331264.0,812.1379310344828,3804.689655172414,5172.9655172413795,1535.2068965517242,3637.7586206896553,0.0,0.0,196608.0,4194304.0,262144.0,0.0,110336.0,148480.0,47104.0,0.0,0.0,0.0,13.966093991759095,0.0,40.0,4.0,0.0,13.0,6.0,1077.9008620689656,138.02586206896552,601.6551724137931,382.76293103448273,523.7758620689655,2341.5258620689656
l4,256,64,1,0,softmax_warp_forward,303232.0,0.0,6317.333333333333,7328.0,3448.9137931034484,8192.0,2678.0,54.90539036412784,18867.0,9810.0,8205.0,3448.9137931034484,5743.172413793103,82176.0,154.48275862068965,706.2068965517242,1085.7931034482758,336.17241379310343,749.6206896551724,0.0,0.0,237568.0,589824.0,65536.0,0.0,20480.0,31232.0,8960.0,0.0,3.688937989336664,6144.0,6.338560929919786,0.0,53.0,0.0,0.0,0.0,33.0,955.0086206896551,3.521551724137931,0.3706896551724138,13.883620689655173,490.37068965517244,712.9655172413793
l4,256,64,1,0,vectorized_elementwise_kernel,294912.0,0.0,6144.0,5344.0,1925.5172413793102,8192.0,1418.0,29.33580892902355,11849.0,9118.0,2061.0,1925.5172413793102,4152.103448275862,10496.0,22.06896551724138,220.68965517241378,88.27586206896552,88.27586206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,1792.0,1280.0,0.0,0.0,0.0,1.2490553188662163,0.0,55.0,0.0,0.0,0.0,0.0,951.4224137931035,0.3103448275862069,0.0,0.30603448275862066,15.512931034482758,85.44827586206897
l4,256,64,1,0,reduce_kernel,136320.0,0.0,2840.0,9312.0,1460.6379310344828,2048.0,1667.9166666666667,65.79775280898876,11125.0,10676.0,95.0,1460.6379310344828,7325.206896551724,61440.0,48.55172413793103,1297.655172413793,300.13793103448273,300.13793103448273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37632.0,7680.0,2816.0,0.0,0.0,0.0,3.9817634902627206,0.0,14.0,3.0,0.0,1.0,1.0,848.0086206896551,205.88362068965517,2.060344827586207,247.68103448275863,209.18103448275863,660.8318965517242
l4,256,64,1,0,vectorized_elementwise_kernel,4608.0,0.0,96.0,3808.0,18.396551724137932,0.0,174.16666666666666,83.61581920903954,885.0,654.0,14.0,18.396551724137932,2942.793103448276,112.0,0.13793103448275862,1.2413793103448276,0.8275862068965517,0.8275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,20.0,8.0,0.0,0.0,0.0,0.020505970166742833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,2.0
l4,256,64,1,0,elementwise_kernel,316800.0,0.0,6600.0,6880.0,3205.4827586206898,10240.0,2045.625,55.33132216789763,19226.0,10418.0,8205.0,3205.4827586206898,5377.896551724138,97280.0,158.89655172413794,1659.5862068965516,988.6896551724138,988.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48128.0,24576.0,9216.0,0.0,0.0,0.0,9.010220634910459,0.0,68.0,0.0,0.0,5.0,1.0,4322.5301724137935,297.78879310344826,0.0,302.3146551724138,133.01724137931035,1190.7155172413793
l4,256,64,1,0,vectorized_elementwise_kernel,286464.0,0.0,5968.0,5312.0,1941.8620689655172,8192.0,1554.4166666666667,39.703020255171914,13873.0,9078.0,4109.0,1941.8620689655172,4143.310344827586,5888.0,22.06896551724138,52.96551724137931,105.93103448275862,105.93103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,2048.0,1280.0,0.0,0.0,0.0,0.7723293052365259,0.0,49.0,0.0,0.0,0.0,3.0,948.4525862068965,0.034482758620689655,0.0,0.3275862068965517,15.456896551724139,79.19396551724138
l4,256,64,1,0,ampere_sgemm_64x32_sliced1x4_nn,394752.0,0.0,8224.0,12896.0,4423.241379310345,24576.0,3654.125,70.35906741449467,36372.0,27220.0,8240.0,4423.241379310345,10148.827586206897,332032.0,812.1379310344828,3751.7241379310344,5270.068965517241,1706.103448275862,3563.9655172413795,0.0,0.0,196608.0,4194304.0,262144.0,0.0,108800.0,150272.0,47104.0,0.0,0.0,0.0,14.24319438970358,0.0,35.0,5.0,0.0,9.0,4.0,1110.7370689655172,144.17241379310346,278.69827586206895,371.0,279.9008620689655,2508.7974137931033
l4,256,64,1,0,splitKreduce_kernel,296448.0,0.0,6176.0,5696.0,1327.3103448275863,8192.0,1531.375,32.39414071880253,12493.0,9520.0,2061.0,1327.3103448275863,4431.517241379311,46592.0,97.10344827586206,741.5172413793103,476.6896551724138,372.3103448275862,104.37931034482759,0.0,0.0,65536.0,0.0,16384.0,0.0,21504.0,10240.0,5632.0,0.0,0.0,0.0,5.253902298582255,0.0,28.0,0.0,0.0,0.0,0.0,1802.2931034482758,89.78879310344827,19.012931034482758,122.23706896551724,0.16810344827586207,694.4181034482758
l4,256,64,1,0,vectorized_elementwise_kernel,76544.0,0.0,1594.6666666666667,4544.0,406.36206896551727,2048.0,771.25,48.86128364389234,4347.0,2930.0,1037.0,406.36206896551727,3544.310344827586,1472.0,5.517241379310345,13.241379310344827,26.482758620689655,26.482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,512.0,320.0,0.0,0.0,0.0,0.22571386875516858,0.0,10.0,0.0,0.0,0.0,0.0,146.18965517241378,0.0,0.0,0.0,3.8620689655172415,19.586206896551722
