,GpuName,SeqLen,HeadDim,Run,Action,Range,SM_Util,Tensor_Util,FMA_Util,FMA_Heavy_Util,FMA_Lite_Util,Shared_Util,ALU_Util,ALU_Heavy_Util,FP64_Util,L1_Cache_Util,LTS_Util,DRAM_Util,SFU_Util,SMSP_Util
563,h10080gbhbm3,2048,64,0,unrolled_elementwise_kernel,0,0.5621047375534836,0.0,0.07757776113363808,0.07757776113363808,0.0,0.0,0.10578785609132464,,0.0,0.5621047375534836,0.6891555825305405,0.026137038663188613,0.0,0.04650257840681146
564,h10080gbhbm3,2048,64,0,vectorized_elementwise_kernel,0,0.283289630149099,0.0,0.024977894319602404,0.018733420739701804,0.006244473579900601,0.0,0.004683355184925451,,0.0,0.283289630149099,0.5029665060828735,0.083232002927097,0.0,0.0058541939811568135
565,h10080gbhbm3,2048,64,0,vectorized_elementwise_kernel,0,0.288294760916877,0.0,0.024523495196783686,0.018392621397587766,0.0061308737991959215,0.0,0.0045981553493969415,,0.0,0.288294760916877,0.5065182444386568,0.08171784210006376,0.0,0.005747694186746176
566,h10080gbhbm3,2048,64,0,sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize128x128x8_stage3_warpsize2x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas,0,0.9115712876719156,0.0003987239276798901,3.4944165021865565,1.6993489196489517,1.7950675825376055,0.0003987239276798901,0.5741624558590417,,0.0,0.9115712876719156,0.6720832215491592,0.023740739111118205,0.0,0.5671013140367566
567,h10080gbhbm3,2048,64,0,softmax_warp_forward,0,0.37639270262683855,0.0006127333015320472,0.4199916004674647,0.11605853243006273,0.30393306803740194,0.0006127333015320472,0.28359403019981333,,0.0,0.37639270262683855,0.3998244333702447,0.22597366482727838,0.09357064983717883,0.14410819377488635
568,h10080gbhbm3,2048,64,0,vectorized_elementwise_kernel,0,0.7327012574994384,0.0,0.14947217410442937,0.14947217410442937,0.0,0.0,0.4671005440763418,,0.0,0.7327012574994384,0.8375730557338987,0.9875550091857785,0.0,0.10116829304173
569,h10080gbhbm3,2048,64,0,reduce_kernel,0,0.7781044450067005,0.0016346220614914808,0.12096203255036957,0.12096203255036957,0.0,0.0016346220614914808,0.6473103363506264,,0.0,0.7781044450067005,0.7924757899542577,0.1753132160949613,0.0,0.12396598980436414
570,h10080gbhbm3,2048,64,0,vectorized_elementwise_kernel,0,0.0013189751031127026,0.0,6.30899899844641e-05,6.30899899844641e-05,0.0,0.0,0.0001419524774650442,,0.0,0.0013189751031127026,0.3029688769193158,0.0008327878677949262,0.0,6.3089989984464e-05
571,h10080gbhbm3,2048,64,0,elementwise_kernel,0,0.8505581016265623,0.12057276478780733,1.1253458046862017,1.1253458046862017,0.0,0.12057276478780733,1.8085914718171097,,0.0,0.8505581016265623,0.9337216832646784,0.5336691571349986,0.0,0.6149488966446444
572,h10080gbhbm3,2048,64,0,vectorized_elementwise_kernel,0,0.7484868450900571,0.0,0.1520434551281258,0.1520434551281258,0.0,0.0,0.10136230341875055,,0.0,0.7484868450900571,0.8648162870117175,0.9058983654833641,0.0,0.04922264566500451
