GpuName,SeqLen,HeadDim,Run,Range,Action,dram__bytes_read.sum,dram__bytes_write.sum,dram__cycles_active.avg,gpu__time_duration.sum,l1tex__cycles_active.avg,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,lts__cycles_active.avg,lts__t_sector_hit_rate.pct,lts__t_sectors.sum,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,sm__cycles_active.avg,sm__cycles_elapsed.avg,sm__inst_executed.sum,sm__inst_executed_pipe_lsu.avg,sm__pipe_alu_cycles_active.avg,sm__pipe_fma_cycles_active.avg,sm__pipe_fp64_cycles_active.avg,sm__pipe_shared_cycles_active.avg,sm__pipe_tensor_cycles_active.avg,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,smsp__inst_executed_pipe_alu.sum,smsp__inst_executed_pipe_fma.sum,smsp__inst_executed_pipe_lsu.sum,smsp__inst_executed_pipe_tensor.sum,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_elapsed,smsp__inst_executed_pipe_xu.sum,smsp__issue_active.avg.pct_of_peak_sustained_elapsed,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_membar,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__warps_issue_stalled_long_scoreboard.avg,smsp__warps_issue_stalled_math_pipe_throttle.avg,smsp__warps_issue_stalled_mio_throttle.avg,smsp__warps_issue_stalled_not_selected.avg,smsp__warps_issue_stalled_short_scoreboard.avg,smsp__warps_issue_stalled_wait.avg
t4,256,64,2,0,vectorized_elementwise_kernel,77760.0,3680.0,1272.5,4160.0,460.175,2048.0,761.90625,59.81684981684982,5460.0,2822.0,2094.0,460.175,2389.2,1600.0,8.0,12.8,41.6,0.0,0.0,0.0,0.0,0.0,16384.0,0.0,256.0,832.0,320.0,0.0,0.0,0.0,0.46877615938389416,0.0,0.0,0.0,0.0,0.0,0.0,168.40625,0.0,0.0,0.0,11.2,31.6
t4,256,64,2,0,volta_sgemm_128x32_tn,204192.0,13440.0,3400.5,18016.0,3694.525,19468.0,5561.8125,91.86214703477769,31802.0,22578.0,8424.0,3694.525,10501.0,234240.0,867.2,2809.6,6720.0,0.0,0.0,0.0,0.0,4194304.0,65536.0,0.0,56192.0,134400.0,34688.0,0.0,0.0,0.0,14.010094276735549,0.0,19.0,15.0,0.0,18.0,14.0,1133.8875,512.38125,294.35,575.0875,377.35,1643.28125
t4,256,64,2,0,softmax_warp_forward,302176.0,8000.0,4846.5,7776.0,3050.025,8192.0,2506.375,54.387153954434076,19181.0,9812.0,8473.0,3050.025,4500.0,86016.0,224.0,985.6,1600.0,0.0,0.0,0.0,237568.0,589824.0,65536.0,0.0,19712.0,32000.0,8960.0,0.0,6.826666666666667,6144.0,12.124444444444444,0.0,40.0,0.0,0.0,1.0,10.0,1044.475,65.01875,1.4,111.35,641.8625,1063.7125
t4,256,64,2,0,vectorized_elementwise_kernel,291328.0,2528.0,4591.5,4960.0,1535.85,8192.0,1366.375,29.508196721311474,11834.0,9018.0,2068.0,1535.85,2867.6,10240.0,32.0,320.0,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,1792.0,1280.0,0.0,0.0,0.0,2.3992188589761474,0.0,37.0,0.0,0.0,0.0,1.0,1120.75,3.925,0.0,4.85625,45.6625,137.225
t4,256,64,2,0,reduce_kernel,130432.0,1760.0,2065.5,11296.0,2143.25,2048.0,1550.90625,65.67333939945405,8792.0,8332.0,32.0,2143.25,6573.6,62208.0,70.4,1779.2,460.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35584.0,9216.0,2816.0,0.0,0.0,0.0,6.352683461117197,0.0,16.0,0.0,0.0,2.0,4.0,885.85625,260.01875,5.61875,315.125,277.6125,919.53125
t4,256,64,2,0,vectorized_elementwise_kernel,5088.0,64.0,80.5,3488.0,21.0,0.0,162.25,87.09327548806941,922.0,586.0,47.0,21.0,2016.0,112.0,0.2,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,20.0,8.0,0.0,0.0,0.0,0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8875,2.7375
t4,256,64,2,0,elementwise_kernel,347616.0,10496.0,5595.5,7104.0,2668.075,10240.0,2268.71875,55.48507850681086,19234.0,10353.0,8212.0,2668.075,4096.4,89088.0,230.4,1587.2,1228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31744.0,24576.0,9216.0,0.0,0.0,0.0,15.210611756664388,0.0,22.0,3.0,0.0,2.0,0.0,5103.275,618.3375,19.88125,792.875,161.93125,1393.23125
t4,256,64,2,0,vectorized_elementwise_kernel,299008.0,9280.0,4817.0,5120.0,1535.525,8192.0,1610.78125,39.91385498923187,13930.0,9012.0,4142.0,1535.525,2945.8,7680.0,32.0,76.8,102.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,2048.0,1280.0,0.0,3.4761355149704665,2048.0,1.7923823749066468,0.0,6.0,0.0,0.0,0.0,2.0,1086.60625,0.61875,7.0125,2.71875,56.35625,211.28125
t4,256,64,2,0,volta_sgemm_64x32_sliced1x4_nn,451744.0,15104.0,7294.5,17984.0,7018.675,24576.0,4194.03125,70.54478554560932,36418.0,27272.0,8218.0,7018.675,10474.4,338432.0,1177.6,5747.2,7513.6,0.0,0.0,0.0,196608.0,4194304.0,262144.0,0.0,114944.0,150272.0,47104.0,0.0,0.0,0.0,20.3314748338807,0.0,35.0,12.0,0.0,16.0,16.0,1184.99375,751.08125,1546.2875,875.5125,803.3875,3317.64375
t4,256,64,2,0,splitKreduce_kernel,308992.0,2592.0,4868.5,5632.0,1575.725,8192.0,1540.625,32.00868795752554,12431.0,9506.0,2061.0,1575.725,3253.4,46592.0,140.8,1075.2,512.0,0.0,0.0,0.0,65536.0,0.0,16384.0,0.0,21504.0,10240.0,5632.0,0.0,0.0,0.0,9.835864019179935,0.0,32.0,1.0,0.0,1.0,0.0,1952.7375,153.8375,67.28125,196.18125,8.13125,971.13125
